Code_Postal;Diff_ConsoResidentiel;Diff_ConsoProfessionel;ConsoResidentielTotal;ConsoProfessionelTotal;Commune;Diff_ConsoIndustriel;ConsoIndustrielTotal;Diff_ConsoTertiaire;ConsoTertiaireTotal
62380;336.869176;22.203179;6413.907311;977.617628;Gouy-Servins;0.000000;0.000000;0.000000;0.000000
62381;-94.715173;86.017451;2658.898610;549.508228;Gouy-en-Ternois;0.000000;0.000000;0.000000;0.000000
62382;462.226689;70.109439;9748.507884;2178.436412;Gouy-Saint-André;-465.686737;3733.973968;173.103757;1097.992814
62383;2267.773091;135.641295;21706.801727;3156.875684;Gouy-sous-Bellonne;0.000000;0.000000;243.742403;1799.409999
62384;726.047156;-365.757844;10795.087704;1750.694067;Graincourt-lès-Havrincourt;0.000000;0.000000;8626.705450;19339.341636
62385;457.250615;-4.327768;5219.786437;2096.601812;Grand-Rullecourt;-65.123339;296.530499;0.000000;0.000000
62386;0.000000;0.000000;0.000000;0.000000;Grenay;72.639542;1537.402027;2380.938394;16414.886790
62387;694.914213;111.757267;5829.768747;1205.323940;Grévillers;0.000000;0.000000;155.793588;155.793588
62388;-140.327042;-13.188478;5168.339023;1619.459519;Grigny;1118.409551;1118.409551;39.924416;39.924416
62389;0.000000;0.000000;0.000000;0.000000;Grincourt-lès-Pas;0.000000;0.000000;0.000000;0.000000
62390;1381.936426;-214.999695;30922.945706;3888.194697;Groffliers;114.318487;1139.425104;188.209748;8147.737721
62391;844.738852;204.937807;18609.143587;3325.157063;Guarbecque;136.015004;1141.300655;-318.256878;6368.105926
62392;285.557956;-264.302842;5948.559877;521.532647;Guémappe;0.000000;0.000000;11.414381;114.258531
62393;1661.886292;529.918124;18844.450155;3491.981556;Guemps;0.000000;0.000000;353.207377;1138.368209
62395;0.000000;0.000000;0.000000;0.000000;Guigny;0.000000;0.000000;0.000000;0.000000
62396;0.000000;0.000000;0.000000;0.000000;Guinecourt;0.000000;0.000000;0.000000;0.000000
62397;0.000000;0.000000;0.000000;0.000000;Guînes;536.591848;1519.819082;1027.505661;28190.940602
62398;0.000000;0.000000;0.000000;0.000000;Guisy;0.000000;0.000000;-26.315249;1087.710408
62399;213.592655;-382.210530;13053.405193;1375.648713;Habarcq;0.000000;0.000000;0.000000;0.000000
62400;0.000000;0.000000;0.000000;0.000000;Haillicourt;-1109.609601;795.636399;-618.011670;9670.550292
62401;-34.991802;-550.343584;46145.074504;7262.515791;Haisnes;-87.642043;11055.427809;504.994535;6293.020722
62402;55.087618;-50.471829;5420.356433;1777.926255;Halinghen;0.000000;0.000000;0.000000;0.000000
62403;16.140928;92.371717;15547.185951;2301.881133;Hallines;0.000000;0.000000;-244.876068;718.230896
62404;135.665347;31.605280;2836.000403;947.631623;Halloy;0.000000;0.000000;-162.324073;32.464815
62405;598.189670;-22.409993;8294.547177;1044.171985;Hamblain-les-Prés;0.000000;0.000000;0.000000;0.000000
62406;663.042721;9.138705;4454.901805;570.629976;Hamelincourt;0.000000;0.000000;0.000000;0.000000
62407;456.905240;1.798270;14058.103487;1655.950389;Ham-en-Artois;0.000000;0.000000;21.389070;349.977488
62408;924.114279;-188.901350;21523.017446;4534.094901;Hames-Boucres;0.000000;0.000000;2946.700397;5753.509427
62409;-1454.612885;-465.891757;1707.408229;426.426575;Hannescamps;0.000000;0.000000;40.723627;40.723627
62410;-2318.280060;-394.511050;1155.700440;142.282287;Haplincourt;0.000000;0.000000;0.000000;0.000000
62411;0.000000;0.000000;0.000000;0.000000;Haravesnes;0.000000;0.000000;0.000000;0.000000
62412;792.716032;31.293458;17317.381459;3841.903255;Hardinghen;-32.867866;134.185896;-368.914779;2763.198141
62413;-41936.240956;-9734.925382;87179.593492;18229.051988;Harnes;8266.589932;338440.110093;-2886.376088;109318.513750
62414;228.789945;47.048665;3866.141949;1014.025120;Haucourt;0.000000;0.000000;-113.147080;37.142021
62415;354.084779;-19.481869;8529.402014;1344.362737;Haute-Avesnes;48.615721;1096.287948;43.439469;607.260998
62416;112.892037;-81.727671;3598.969156;562.733532;Hautecloque;0.000000;0.000000;63.429844;428.723566
62418;275.954976;-60.439177;5467.808719;601.300889;Hauteville;0.000000;0.000000;26.179079;220.836652
62419;301.921399;108.167460;2179.049942;1701.720591;Haut-Loquin;0.000000;0.000000;0.000000;0.000000
62421;397.638300;-135.000517;7321.367660;2295.772644;Havrincourt;0.000000;0.000000;-27.014188;1600.962388
62422;295.085096;-19.021377;8247.120442;2371.242148;Hébuterne;0.000000;0.000000;35.397648;35.397648
62423;1294.150339;-349.193499;20517.211565;4584.203957;Helfaut;250.248981;2519.599528;2446.361906;39315.160141
62424;222.066633;-265.293446;5032.188660;868.678697;Hendecourt-lès-Cagnicourt;153.090157;153.090157;0.000000;0.000000
62425;0.000000;0.000000;0.000000;0.000000;Hendecourt-lès-Ransart;0.000000;0.000000;0.000000;0.000000
62426;36.959410;40.286095;3625.463638;1147.578601;Héninel;82.460460;215.410925;0.000000;0.000000
62427;8910.286189;-1304.940314;324582.300593;86286.690575;Hénin-Beaumont;-14730.876630;198826.551744;17769.226008;467064.025940
62428;692.863932;-138.705761;8720.845088;1623.017153;Hénin-sur-Cojeul;0.000000;0.000000;-37.031646;104.628732
62429;245.236002;71.995155;4725.804825;1246.570917;Henneveux;0.000000;0.000000;0.000000;0.000000
62430;58.123004;-261.379112;2519.627327;897.224824;Hénu;0.000000;0.000000;0.000000;0.000000
62431;312.377412;145.503637;8960.012075;880.217238;Herbelles;0.000000;0.000000;2.630571;634.377249
62432;283.146650;-341.791825;6129.675315;1990.148203;Herbinghen;0.000000;0.000000;0.000000;0.000000
62433;-323.390373;-44.285190;1290.115072;508.200138;Héricourt;0.000000;0.000000;0.000000;0.000000
62434;200.468297;-17.363007;1870.775519;841.577153;La Herlière;0.000000;0.000000;0.000000;0.000000
62435;0.000000;0.000000;0.000000;0.000000;Herlincourt;0.000000;0.000000;0.000000;0.000000
62436;-162.470066;353.969486;2475.680734;1902.397885;Herlin-le-Sec;0.000000;0.000000;5.594303;637.611604
62437;183.939783;-163.086009;6114.436654;1277.763721;Herly;-16.509116;164.529949;-233.902412;1447.058350
62438;515.022953;0.374752;10017.966593;749.220572;Hermaville;-11.198522;352.097701;-3.565930;105.462489
62439;424.668073;-314.349148;5975.000951;1085.868131;Hermelinghen;0.000000;0.000000;0.000000;0.000000
62440;486.936833;697.727225;17442.076164;7091.756647;Hermies;598.351507;2373.621522;687.313636;7040.224186
62441;83.895911;37.711480;3588.856078;736.657625;Hermin;0.000000;0.000000;-21.862933;313.293409
62442;186.972431;361.184016;9779.802390;1878.584558;Hernicourt;0.000000;0.000000;0.000000;0.000000
62443;0.000000;0.000000;0.000000;0.000000;Hersin-Coupigny;-7.825754;335.816925;3331.790986;47694.477999
62444;251.071271;-43.650690;5064.276311;941.490557;Hervelinghen;0.000000;0.000000;164.797128;164.797128
62445;-8.410893;-15.857425;12537.651325;1416.078693;Hesdigneul-lès-Béthune;0.000000;0.000000;110.924162;818.416829
62446;-63.979152;77.437544;8947.711839;1432.391568;Hesdigneul-lès-Boulogne;-266.090031;64.147223;192.304833;3147.965460
62447;40.274952;-549.416050;31658.409765;23397.948967;Hesdin;12667.706177;182665.452485;-1032.973121;10324.958182
62448;1491.417616;556.380940;31879.893725;4443.657366;Hesdin-l'Abbé;-1437.461017;57339.038700;683.409705;7668.836501
62449;134.146547;0.440625;2992.488916;1123.617693;Hesmond;0.000000;0.000000;0.000000;0.000000
62450;147.889955;101.416925;3717.993418;1901.748329;Hestrus;0.000000;0.000000;0.000000;0.000000
62451;106.826740;-36.611493;7224.772322;3043.253399;Heuchin;0.000000;0.000000;12.335395;778.765369
62452;786.905340;-139.392049;22951.236492;1832.041571;Heuringhem;254.330665;254.330665;-376.644046;3183.882494
62453;-133.542142;-32.268127;1637.692760;1072.803216;Hézecques;2.979056;49.409752;0.418711;2.213111
62454;3164.219271;-1236.484490;41654.125580;4993.954460;Hinges;202.880748;202.880748;486.350075;800.537407
62455;131.125199;52.469230;1782.309965;673.548101;Hocquinghen;0.000000;0.000000;0.000000;0.000000
62456;404.270096;195.101813;10615.147588;1218.066422;Houchin;0.000000;0.000000;0.000000;0.000000
62457;12871.369249;2584.199947;12871.369249;2584.199947;Houdain;20.159392;2189.720503;-53.297351;20836.794454
62458;1168.105840;-182.161347;18829.204967;3566.358852;Houlle;0.000000;0.000000;-2526.333947;33368.345539
62459;101.274941;47.011723;3825.589450;1375.833290;Houvin-Houvigneul;0.000000;0.000000;0.000000;0.000000
62460;222.320827;88.714517;3875.802622;1783.970579;Hubersent;0.000000;0.000000;-2.479649;52.013463
62461;417.230045;124.966282;12175.263226;1817.673224;Huby-Saint-Leu;0.000000;0.000000;-324.786386;2831.771182
62462;848.805382;153.432064;848.805382;153.432064;Huclier;0.000000;0.000000;8.980558;11.020558
62463;322.617012;218.594201;8387.840118;5781.348219;Hucqueliers;0.000000;0.000000;539.070229;3703.169917
62464;3879.382960;-159.478432;43314.774640;7393.963720;Hulluch;0.000000;0.000000;-31126.384259;13751.018241
62465;-55.691658;-49.028378;4207.135013;976.305553;Humbercamps;0.000000;0.000000;0.000000;0.000000
62466;164.032367;-48.289685;3890.971943;990.116282;Humbert;0.000000;0.000000;-28.749573;154.438933
62467;77.564533;70.500214;2931.425931;981.369077;Humeroeuille;0.000000;0.000000;0.000000;0.000000
62468;129.887711;152.244353;4536.539221;2050.530953;Humières;0.000000;0.000000;146.028521;444.311231
62469;544.106914;-14.540062;9268.789848;1418.875272;Inchy-en-Artois;0.000000;0.000000;-137.319190;706.169959
62470;0.000000;0.000000;0.000000;0.000000;Incourt;0.000000;0.000000;222.907302;986.146802
62471;1432.918390;-4.910891;8451.881351;1105.042282;Inghem;0.000000;0.000000;0.000000;0.000000
62472;42.251007;-56.493515;3685.767155;903.297426;Inxent;0.000000;0.000000;0.000000;0.000000
62473;0.000000;0.000000;0.000000;0.000000;Isbergues;210.320349;2441.727068;2621.936419;23050.520129
62474;710.493178;-529.438716;17850.205074;5562.068822;Isques;1748.932412;14569.920317;128.299464;23520.599399
62475;306.088191;-67.177931;4173.853052;559.399626;Ivergny;71.110336;71.110336;0.000000;0.000000
62476;999.172323;249.250924;13744.776644;3000.853538;Izel-lès-Équerchin;0.000000;0.000000;38.890571;92.297613
62477;733.812184;-90.194866;13096.325187;2933.427398;Izel-lès-Hameau;-30.943539;310.824542;-163.685546;204.910793
62478;187.891642;-87.071507;4204.204198;557.789305;Journy;-63.641244;167.873481;31.226372;31.226372
62479;1017.238926;190.169977;24897.069815;3819.263266;Labeuvrière;-143.598802;56453.147192;-147.033071;30377.367108
62480;3827.034928;19.027047;33267.954389;5118.260198;Labourse;494.299514;159304.401696;742.434957;2555.107438
62481;-258.016213;-32.312278;2443.913886;554.761614;Labroye;0.000000;0.000000;-3.582233;224.983936
62483;153.511763;12.819275;3947.675144;1693.085995;Lacres;0.000000;0.000000;0.000000;0.000000
62484;325.224055;13.506903;4266.651638;1073.137971;Lagnicourt-Marcel;0.000000;0.000000;0.000000;0.000000
62485;500.845386;25.724158;5966.534299;1155.848606;Laires;0.000000;0.000000;-5.677182;283.388965
62486;236.759636;-78.456346;14377.576769;2421.973917;Lambres;-251.573101;11775.699539;-430.742634;5211.716334
62487;931.584560;-326.821711;16770.046696;3464.574724;Landrethun-le-Nord;-190.076107;1085.525070;119.648762;2123.048174
62488;1058.218681;8.680254;13289.877058;2094.745589;Landrethun-lès-Ardres;0.000000;0.000000;71.547847;640.112646
62489;2470.352921;51.734318;44913.825713;10008.544335;Lapugnoy;-1641.030280;12353.589073;-753.022629;10916.815369
62490;476.491195;-193.659199;4386.799949;998.968005;Lattre-Saint-Quentin;10.565046;10.565046;0.000000;0.000000
62491;2864.160882;-790.261634;81244.066016;15692.482753;Laventie;15.043070;399.897262;-151.789052;10631.166939
62492;85.911105;84.307630;3530.781484;1014.880002;Lebiez;0.000000;0.000000;0.000000;0.000000
62493;236.519145;97.192835;3633.561601;527.684314;Lebucquière;0.000000;0.000000;751.437124;845.732147
62494;0.000000;0.000000;0.000000;0.000000;Léchelle;0.000000;0.000000;0.000000;0.000000
62495;307.417341;97.129417;5173.577742;1466.081696;Ledinghem;-0.764352;82.276029;-53.202409;431.790623
62496;-21.661003;-267.286051;4656.922634;852.484351;Lefaux;0.000000;0.000000;-39.835172;1520.746948
62497;12567.919117;2469.986093;12567.919117;2469.986093;Leforest;-565.961206;12819.196099;-446.184707;14000.732323
62498;-56121.528843;-37173.044876;285512.713783;142256.062117;Lens;10547.896480;186404.745798;28200.713804;395053.243814
62499;-118.081936;-581.111717;4889.877698;2296.650263;Lépine;-336.334321;250.207679;-21.286963;62.813005
62500;388.335869;31.817546;6692.881457;626.923864;Lespesses;0.000000;0.000000;0.000000;0.000000
62501;367.858540;-77.641918;4031.819077;733.818802;Lespinoy;0.000000;0.000000;-3.347792;601.707812
62502;4376.293679;-390.559881;75343.254744;9576.982271;Lestrem;-672.694343;4169.456159;1223.463398;5961.493512
62503;89.340525;-38.077004;5613.892719;1699.057352;Leubringhen;44.779383;44.779383;-59.616254;2462.279299
62504;329.348724;402.836239;4584.426748;1089.527095;Leulinghem;0.000000;0.000000;1636.673381;1817.675843
62505;282.354384;256.761209;8079.259850;1532.458096;Leulinghen-Bernes;5408.150186;5408.150186;636.796234;2876.993218
62506;1632.249350;444.643749;26376.900789;8869.327330;Licques;11.839567;182.537063;517.716466;14351.593481
62507;298.894996;-9.784251;5071.478850;988.094630;Liencourt;0.000000;0.000000;0.000000;0.000000
62508;-1561.499890;-158.182250;3591.321925;279.115190;Lières;0.000000;0.000000;-9.434535;416.716060
62509;300.274704;-81.762854;5575.639733;578.214281;Liettres;0.000000;0.000000;0.000000;0.000000
62510;-205448.086975;-68521.652325;103266.904976;31899.400757;Liévin;-1961.653415;135421.117798;1839.598282;240143.578875
62511;-58.645564;29.037277;2600.533396;708.348206;Lignereuil;0.000000;0.000000;0.000000;0.000000
62512;741.643695;47.859654;9794.396786;1148.792052;Ligny-lès-Aire;0.000000;0.000000;0.000000;0.000000
62513;182.385466;-50.094917;4058.605719;791.062134;Ligny-sur-Canche;77.894533;77.894533;0.000000;0.000000
62514;67.108423;13.577338;4301.339595;708.774411;Ligny-Saint-Flochel;61.414710;2419.975363;0.000000;0.000000
62515;483.422876;-15.025371;9991.089328;576.735386;Ligny-Thilloy;0.000000;0.000000;-42.596518;331.566383
62516;0.000000;0.000000;0.000000;0.000000;Lillers;-999.061655;49826.586760;4305.257190;56758.416727
62517;86.628750;32.064137;2909.870419;787.240418;Linghem;0.000000;0.000000;0.000000;0.000000
62518;-34.687228;-113.893713;2133.913243;953.330165;Linzeux;0.000000;0.000000;27.569835;27.569835
62519;292.583088;-107.141698;8842.813050;2428.243151;Lisbourg;0.000000;0.000000;0.000000;0.000000
62520;2092.240747;122.486817;43327.850328;4598.108567;Locon;-212.907331;86.563938;113.345586;1328.858740
62521;0.000000;0.000000;0.000000;0.000000;La Loge;0.000000;0.000000;-246.883187;418.529853
62522;37.435053;20.785375;3788.642157;1126.101687;Loison-sur-Créquoise;0.000000;0.000000;0.000000;0.000000
62523;0.000000;0.000000;0.000000;0.000000;Loison-sous-Lens;-23563.483209;205248.833515;-4153.399780;55982.933310
62524;770.336589;351.869493;20797.337344;4138.951638;Longfossé;-1177.356264;444.043305;493.191190;7911.706192
62525;0.000000;0.000000;0.000000;0.000000;Longuenesse;449.979532;1762.024658;1290.917719;103849.672702
62526;59.393026;137.884685;2379.230875;569.907129;Longueville;0.000000;0.000000;0.000000;0.000000
62527;304.139529;105.981860;4749.792366;1469.123843;Longvilliers;0.000000;0.000000;1.071376;15.627149
62528;27404.547718;7312.630096;27404.547718;7312.630096;Loos-en-Gohelle;-746.611590;4763.989421;1077.806965;29584.590028
62529;1543.622934;-531.931406;29630.893008;3528.629778;Lorgies;115.715764;167.604556;244.417108;3718.629482
62530;-645.619022;220.847915;9072.351342;1609.054028;Lottinghen;326.872913;11129.532366;13.059083;123.892974
62531;1326.593693;-170.387988;14633.094327;3132.492135;Louches;0.000000;0.000000;14.734571;557.786252
62532;1043.520655;19.079839;15560.974704;1907.212788;Lozinghem;0.000000;0.000000;0.000000;0.000000
62533;0.000000;0.000000;0.000000;0.000000;Lugy;0.000000;0.000000;0.000000;0.000000
62534;578.931503;-41.511444;47615.603147;14263.643897;Lumbres;-37743.168311;585106.832733;1109.961562;37618.167783
62535;-35.174623;96.155952;4384.929797;813.754248;La Madelaine-sous-Montreuil;0.000000;0.000000;376.415902;968.466470
62536;532.204380;-5.509910;10702.584443;1947.228324;Magnicourt-en-Comte;0.000000;0.000000;-147.858982;811.107089
62537;364.694910;110.602572;364.694910;110.602572;Magnicourt-sur-Canche;0.000000;0.000000;-25.886181;594.226932
62538;569.698284;60.726223;5820.106830;892.776679;Maintenay;0.000000;0.000000;0.000000;0.000000
62539;139.436135;-172.234062;4143.078796;1179.632968;Maisnil;-32.519466;695.467754;0.000000;0.000000
62540;1661.684920;-91.643345;18467.888612;2549.387111;Maisnil-lès-Ruitz;-35.817787;613.267067;-250.410358;1109.076037
62541;233.382364;98.669784;1533.929064;1304.934691;Maisoncelle;0.000000;0.000000;0.000000;0.000000
62542;367.995726;-40.909328;3228.663701;732.962451;Maizières;163.471387;163.471387;4.413650;63.798407
62543;2499.242997;-510.993898;33895.735531;6190.933199;Mametz;409.454536;409.454536;-1033.935091;3535.757198
62544;186.049835;36.436884;3106.102586;450.340731;Manin;0.000000;0.000000;0.000000;0.000000
62545;290.615736;77.927996;2340.485729;1246.703873;Maninghem;87.077910;255.467636;-311.791748;1307.037666
62546;800.568300;-84.243576;7761.618805;1291.171303;Maninghen-Henne;0.000000;0.000000;0.000000;0.000000
62547;0.000000;0.000000;0.000000;0.000000;Marant;0.000000;0.000000;-23.984029;292.858036
62548;-97574.311956;-15057.601936;52098.874573;7767.032994;Marck;213.864116;3032.777352;7784.642177;29870.890666
62549;573.340667;284.927967;17234.697943;5969.091518;Marconne;2682.871716;7624.468451;10.719583;10813.389038
62550;-80.473832;-412.560091;18201.736539;3850.820775;Marconnelle;-46.144492;507.258881;398.252791;18836.220935
62551;218.975354;144.439719;4062.616539;1435.588766;Marenla;0.000000;0.000000;0.000000;0.000000
62552;1528.829830;57.619642;13951.472010;3266.048725;Maresquel-Ecquemicourt;0.000000;0.000000;196.883318;3555.664641
62553;2988.877908;217.803216;2988.877908;217.803216;Marest;0.000000;0.000000;0.000000;0.000000
62554;0.000000;0.000000;0.000000;0.000000;Maresville;0.000000;0.000000;0.000000;0.000000
62555;-16461.820271;-3785.323031;35690.008308;7912.850909;Marles-les-Mines;41.548267;71.479759;4193.605556;131013.602335
62556;280.378226;-50.396179;4689.112372;456.440054;Marles-sur-Canche;0.000000;0.000000;0.000000;0.000000
62557;1579.181780;45.404387;40129.450978;7276.519896;Maroeuil;-991.716185;8279.247628;-72.646092;3028.115297
62558;97.512553;-11.021835;2376.546030;1081.901197;Marquay;0.000000;0.000000;0.000000;0.000000
62559;372.767326;-474.617730;16768.238859;6051.295156;Marquion;37.327090;37.327090;1300.391319;21170.632653
62560;1358.975357;-493.635785;62902.793524;20662.148976;Marquise;-3.337982;6157.588264;-738.594200;49660.668184
62561;289.569704;-101.785779;3396.741109;2181.275873;Martinpuich;0.000000;0.000000;0.000000;0.000000
62562;99.334509;121.276322;3687.607974;1017.984541;Matringhem;-244.264619;1014.734124;72.334168;72.334168
62563;-37377.205832;-9047.334514;41783.892465;9539.239695;Mazingarbe;-2148.922628;9777.231167;4333.352034;24598.429958
62564;526.699167;125.308421;7792.210239;1299.916405;Mazinghem;0.000000;0.000000;32.592291;32.592291
62565;0.000000;0.000000;0.000000;0.000000;Mencas;0.000000;0.000000;0.000000;0.000000
62566;187.857985;94.735149;12434.151432;1226.035516;Menneville;-205.210704;1442.165512;-12.112414;648.473576
62567;700.632806;-24.809477;9920.389616;748.379936;Mentque-Nortbécourt;0.000000;0.000000;153.022858;153.022858
62568;830.068294;-12.331790;10081.619765;2433.531320;Mercatel;-15.911758;80.758576;-33.757303;425.622130
62569;816.692907;213.285473;10122.295667;2635.684598;Merck-Saint-Liévin;-67.711199;13.542240;13.054560;13.054560
62570;0.000000;0.000000;0.000000;0.000000;Méricourt;372.779121;2577.396124;4537.755240;23314.185271
62571;5923.709504;551.675993;102459.576098;13997.820796;Merlimont;240.749232;1186.797320;1812.772284;20058.073525
62572;850.578480;-192.461908;10249.291586;1909.243360;Metz-en-Couture;0.000000;0.000000;0.000000;0.000000
62573;1907.759898;-207.048961;57638.530226;7788.450714;Meurchin;0.000000;0.000000;1995.113710;3877.384798
62574;83.505313;-71.432881;4062.071589;749.087731;Mingoval;0.000000;0.000000;0.000000;0.000000
62576;-941.908600;-165.112873;1048.596861;190.458447;Moncheaux-lès-Frévent;0.000000;0.000000;0.000000;0.000000
62577;0.000000;0.000000;0.000000;0.000000;Monchel-sur-Canche;0.000000;0.000000;0.000000;0.000000
62578;93.967355;-85.345502;1584.299768;357.819915;Monchiet;0.000000;0.000000;0.000000;0.000000
62579;539.126131;-131.665600;9399.352914;2153.056652;Monchy-au-Bois;160.797396;1484.589936;58.843520;283.493343
62580;-26.825669;126.112515;7308.737619;1052.112457;Monchy-Breton;41.873010;41.873010;0.000000;0.000000
62581;5.995962;72.313530;4881.654706;1255.794253;Monchy-Cayeux;0.000000;0.000000;58.247260;814.451963
62582;643.704034;400.913114;9383.522372;4419.971526;Monchy-le-Preux;-6940.768505;154662.700346;-1673.564518;35006.354785
62583;171.577789;15.866279;7783.544917;3082.938812;Mondicourt;0.000000;0.000000;-166.025734;60.896390
62584;77.950616;1.542038;21983.354072;1453.160956;Mont-Bernanchon;-5.787908;169.793299;-28.602825;480.630618
62585;-353.587587;164.658346;6777.222500;2756.229848;Montcavrel;0.000000;0.000000;60.615167;243.500085
62586;325.707180;-339.511643;8465.036639;2271.101672;Montenescourt;0.000000;0.000000;493.347299;493.347299
62587;-31378.964682;-7189.432479;66279.836892;13816.665088;Montigny-en-Gohelle;-304.188593;362.532237;9506.669350;64388.078300
62588;314.590439;-1323.115612;32372.925705;21418.753547;Montreuil;39.325735;3122.311212;448.205748;20329.614632
62589;600.160739;-438.554588;18510.553840;2800.656608;Mont-Saint-Éloi;41.972877;1994.040090;0.000000;0.000000
62590;145.546042;71.395767;145.546042;71.395767;Monts-en-Ternois;0.000000;0.000000;0.000000;0.000000
62591;253.176667;105.645897;2801.912691;1338.523824;Morchies;0.000000;0.000000;0.000000;0.000000
62592;1402.537650;50.275533;9778.652419;1814.608296;Moringhem;39.881641;459.440226;46.936122;268.390194
62594;219.751114;146.204867;4716.982746;1124.320279;Mory;0.000000;0.000000;0.000000;0.000000
62595;1208.384738;35.991586;21208.653798;3408.896342;Moulle;0.000000;0.000000;-299.108516;1561.250207
62596;-129.752596;-813.370741;3929.423525;1810.674582;Mouriez;92.171316;372.953366;-1695.303377;4960.425547
62597;-15.702375;-106.862795;4384.277910;784.973787;Moyenneville;0.000000;0.000000;0.806548;767.794892
62598;855.785580;303.877670;14282.652742;2204.628496;Muncq-Nieurlet;0.000000;0.000000;1.244517;14.440670
62599;2205.737748;194.562410;2205.737748;194.562410;Nabringhen;101.776001;731.503938;0.000000;0.000000
62600;40.029067;90.409920;2706.455497;652.318597;Nédon;0.000000;0.000000;0.000000;0.000000
62601;-881.442021;-216.669671;1971.485759;320.585477;Nédonchel;101.291869;101.291869;28.346492;1378.747075
62602;550.430037;127.148023;3541.399273;1339.569795;Nempont-Saint-Firmin;0.000000;0.000000;-106.376862;379.045533
62603;836.095145;-53.721951;12175.422952;1810.086965;Nesles;312.853181;10183.458447;227.661480;6131.048413
62604;8471.585273;-719.912693;134264.512868;29640.462801;Neufchâtel-Hardelot;-1087.710500;1685.259912;1329.095783;20739.056404
62605;0.000000;0.000000;0.000000;0.000000;Neulette;0.000000;0.000000;0.000000;0.000000
62606;3078.461673;9.048038;29067.818558;1804.097983;Neuve-Chapelle;0.000000;0.000000;0.137964;0.137964
62607;145.294629;142.988002;145.294629;142.988002;Neuville-au-Cornet;0.000000;0.000000;-107.910151;632.832117
62608;321.862063;-30.409459;2792.236127;442.199898;Neuville-Bourjonval;0.000000;0.000000;398.648545;398.648545
62609;1999.436347;261.950899;25464.618999;5235.495409;Neuville-Saint-Vaast;0.000000;0.000000;378.141896;799.993518
62610;295.532914;155.529183;7790.922920;2936.220307;Neuville-sous-Montreuil;109.475232;384.429062;5.868365;93.961268
62611;616.030553;26.935628;9623.461841;1413.994959;Neuville-Vitasse;0.000000;0.000000;0.000000;0.000000
62612;529.838210;138.689178;8534.300276;2100.566114;Neuvireuil;0.000000;0.000000;0.000000;0.000000
62613;477.980742;-0.418482;16171.025145;5129.784081;Nielles-lès-Bléquin;245.455292;362.879165;504.776272;1761.408570
62614;791.430979;-331.029617;9410.874774;1467.919683;Nielles-lès-Ardres;72.936914;322.592074;2.252286;1373.919179
62615;510.701896;-198.129619;5687.900784;962.783330;Nielles-lès-Calais;0.000000;0.000000;0.000000;0.000000
62616;112.333637;42.298642;2510.523533;736.999239;Noeux-lès-Auxi;0.000000;0.000000;-71.931148;363.411165
62617;0.000000;0.000000;0.000000;0.000000;Noeux-les-Mines;-7675.513299;103528.147096;-210.878025;73972.265851
62618;2325.467502;-515.083940;19757.729861;4725.800457;Nordausques;-81.567759;18545.350971;383.278283;3568.533528
62619;0.000000;0.000000;0.000000;0.000000;Noreuil;0.000000;0.000000;0.000000;0.000000
62620;1001.415284;-314.087575;20922.367421;5431.208625;Norrent-Fontes;-4.607899;329.498922;-433.504575;1217.267770
62621;1634.073326;69.624078;28732.854042;3922.147605;Nortkerque;91.727950;188.731807;-3.430593;643.157662
62622;508.548364;-151.677676;4046.814097;957.348664;Nort-Leulinghem;0.000000;0.000000;0.000000;0.000000
62623;1261.682849;-115.784948;11453.912688;2196.946588;Nouvelle-Église;57.196641;122.399112;0.000000;0.000000
62624;-36151.525410;-21552.533122;19164.786136;10938.346949;Noyelles-Godault;379.977691;1319.419417;12010.223867;218853.833028
62625;0.000000;0.000000;0.000000;0.000000;Noyelles-lès-Humières;0.000000;0.000000;0.000000;0.000000
62626;1347.128622;-563.741641;28615.792045;4509.337429;Noyelles-lès-Vermelles;-656.849547;7766.081787;6630.285830;9027.978242
62627;149.952813;-177.726475;12960.849079;1464.376498;Noyelles-sous-Bellonne;0.000000;0.000000;0.000000;0.000000
62628;-33849.754694;-8439.170178;35157.960252;7285.046419;Noyelles-sous-Lens;371.644070;1224.773040;-4905.726344;81255.911924
62629;0.000000;0.000000;0.000000;0.000000;Noyellette;0.000000;0.000000;0.000000;0.000000
62630;281.809627;32.746728;5081.376910;1127.264943;Noyelle-Vion;0.000000;0.000000;0.000000;0.000000
62631;449.081780;-235.654322;6724.855765;2332.338064;Nuncq-Hautecôte;0.000000;0.000000;-173.695721;1920.561319
62632;1055.645542;-58.850406;4122.445729;387.535249;Oblinghem;0.000000;0.000000;0.000000;0.000000
62633;-209.943846;-100.139670;4270.967526;1632.596926;Oeuf-en-Ternois;0.000000;0.000000;-91.084429;410.946490
62634;1696.850480;228.410618;22363.078555;2387.486824;Offekerque;53.767806;223.905285;-54.185844;2419.147891
62635;61.251850;-20.293736;3652.480494;568.833505;Offin;-6.907768;45.922417;-129.813508;597.471304
62636;0.000000;0.000000;0.000000;0.000000;Offrethun;0.000000;0.000000;32.387595;1673.142757
62637;70780.641184;17030.134480;70780.641184;17030.134480;Oignies;-9.003323;1623.434426;3406.664592;41896.384954
62638;899.690198;-58.111934;19755.163602;3107.606516;Oisy-le-Verger;-3.426907;191.443921;644.435805;1362.417442
